"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"L1CAM",-0.139581203191866,4.561491030872,-1.74698370551111,0.0852827814459358,0.13832298654226,-4.96162097232694,"No"
"MARS1",0.146994572798171,5.78841468661072,1.74684719762072,0.0853066498801678,0.138348177102375,-4.96184629327756,"No"
"PNMT",-0.119440453592181,4.06532479778318,-1.7464692387862,0.0853727648854761,0.138424765592074,-4.96247007142412,"No"
"SLC5A3",0.0814681385967782,3.6343457584813,1.7464453655794,0.0853769423634906,0.138424765592074,-4.96250946731963,"No"
"UQCC4",-0.0729451954998366,4.83378172308044,-1.746434175345,0.0853789005565193,0.138424765592074,-4.96252793343038,"No"
"FIBIN",0.251935784906803,4.6601866680069,1.74603148322679,0.0854493928678159,0.138525520247024,-4.96319238383975,"No"
"IKZF1",0.249316297724206,4.69490752526,1.74570314181613,0.0855069054996797,0.138605215381624,-4.96373405088278,"No"
"RELCH",0.225166706637198,4.8458443860004,1.74516130862155,0.0856018835578418,0.13874561982407,-4.96462771414101,"No"
"APOBEC3C",0.234955662873542,6.39769032469225,1.74487781397802,0.0856516121373176,0.13881266254582,-4.96509519059684,"No"
"CTU2",-0.109935421993979,4.6333392655878,-1.7447057119113,0.085681812683935,0.138838946997296,-4.96537894943384,"No"
"KDM7A",0.230707765540908,5.6432657289172,1.74469003523531,0.0856845640713094,0.138838946997296,-4.96540479559409,"No"
"KIF17",-0.0939781327354492,4.66224618168211,-1.74429864878812,0.0857532793322117,0.138936723026628,-4.96605000656304,"No"
"SEMA5B",-0.105718172085946,4.66684818294491,-1.74423082209009,0.0857651922156839,0.138942458227771,-4.96616180729088,"No"
"USP43",-0.106313929602766,3.91889074451334,-1.74286303125379,0.0860057190739529,0.13931370618454,-4.9684155327675,"No"
"FBXO33",0.104433899252114,4.17029857813876,1.74283221935526,0.086011143778511,0.13931370618454,-4.96846628337835,"No"
"JAML",0.236560297805551,4.7612731591531,1.74270176070072,0.0860341153000348,0.139333057277508,-4.96868115419153,"No"
"DRC3",-0.075013433907031,3.55792138436459,-1.74266900295837,0.0860398841703403,0.139333057277508,-4.96873510525264,"No"
"COMP",0.276974497000379,5.04224460691411,1.74203270404432,0.0861520043320336,0.139501010917815,-4.96978288824808,"No"
"PLA2G2A",0.363839468074667,5.19386458111628,1.74155786137158,0.086235753448039,0.139622996654967,-4.9705645770236,"No"
"AIP",0.122499839638541,5.55130517493778,1.74148747064752,0.0862481741476449,0.139629483103026,-4.97068043813983,"No"
"PGM3",0.188056673214698,4.74706327847986,1.74127348872053,0.0862859411136378,0.139676998033334,-4.97103262009632,"No"
"ATP5F1A",-0.184882611383951,6.75462635939341,-1.74099782999252,0.0863346139270598,0.139742156018887,-4.97148625471288,"No"
"SEPT5-GP1BB",0.162808604508148,4.93502941793141,1.73988872824179,0.0865306762833823,0.140045844362279,-4.97331077470916,"No"
"SNORD114-17",0.441578294317533,4.01932907420114,1.73959308816767,0.0865830003289252,0.140116862439846,-4.9737969366923,"No"
"HSD17B2",-0.478466776099539,5.11124816542464,-1.73888296616911,0.0867087884897628,0.140306741706399,-4.97496438155991,"No"
"KRT5",0.538716919923544,4.71559269554456,1.73844248723933,0.0867868889672652,0.140419426240522,-4.97568831355191,"No"
"TBL3",0.0881586919185038,5.22555620507704,1.73819931373714,0.086830030476314,0.140475531415029,-4.97608790036575,"No"
"MIR4674",-0.245982065709011,7.3654096213704,-1.73806086998823,0.0868545997469121,0.140497516872624,-4.976315370745,"No"
"RPL10",0.154226958379517,5.49997903572519,1.73802732617079,0.0868605535492498,0.140497516872624,-4.97637048252344,"No"
"SPATS2L",0.197861027575067,6.12546257165375,1.73781010965235,0.0868991161794636,0.140546192386162,-4.97672734120522,"No"
"ZNF90",0.162933187084058,4.28496028289535,1.7377081456348,0.0869172228111128,0.140561777149167,-4.97689484091161,"No"
"EXOC3L4",-0.0896402122450022,4.54760579193647,-1.73752443317211,0.0869498540824627,0.140600845706917,-4.97719660894351,"No"
"RHOT1",0.211950370150001,5.39196702520966,1.73717956024749,0.0870111382210817,0.140686234789109,-4.97776302240871,"No"
"MIR4686",0.152906728876046,4.14217307145844,1.73700963529639,0.0870413471041643,0.140721367288241,-4.97804206663382,"No"
"LCOR",0.198609411115459,5.57733977708252,1.73663830302204,0.0871073918708618,0.14081442383878,-4.9786517677314,"No"
"PDGFD",-0.467627971290496,5.56221350579934,-1.73648909963714,0.0871339406750608,0.140843620841804,-4.97889671561818,"No"
"NUP88",0.173468323478232,4.76319962802392,1.73492487349547,0.087412676669898,0.141280408752341,-4.98146355931625,"No"
"KMT5B",0.179740897802651,5.53855770884932,1.73475519608455,0.0874429563865301,0.141312774699013,-4.98174186772981,"No"
"CHKB-DT",-0.154348667211757,3.86933834251251,-1.7347172241271,0.0874497338426034,0.141312774699013,-4.98180414672869,"No"
"KRTAP4-5",-0.0949606694518308,3.67572753972094,-1.73398771283936,0.087580025448298,0.141501584003849,-4.98300040003967,"No"
"ZNF549",-0.0940412511113977,3.76056137218345,-1.73396753903839,0.0875836307884499,0.141501584003849,-4.98303347454647,"No"
"ZNF341",-0.0741995659833705,4.27347991048675,-1.73340562272615,0.0876841023055194,0.141650116205003,-4.98395458325509,"No"
"LIF-AS2",-0.121213829586527,4.37179048317485,-1.7332233387403,0.0877167153871804,0.141679279587552,-4.98425332977821,"No"
"GLT8D1",0.1027715755142,4.35772561170546,1.73320928081883,0.0877192309559184,0.141679279587552,-4.98427636821733,"No"
"H2AC13",0.171489672762585,3.90950783408258,1.73301384076727,0.0877542097800239,0.141721981225277,-4.98459664215572,"No"
"RSBN1",0.146662672724517,4.60267413392193,1.73238626792618,0.087866607244409,0.141889692547073,-4.98562484366274,"No"
"KCTD15",0.144820439134757,5.02987311836405,1.73216721186954,0.087905867842489,0.141939279067652,-4.98598366040779,"No"
"PIK3CD-AS2",-0.127244861576661,4.25304824995774,-1.73195113039608,0.0879446094924632,0.141988018088922,-4.98633756425131,"No"
"FZD1",0.135751817906058,4.54434943072076,1.73173991761639,0.0879824918348204,0.142029860374601,-4.98668345515181,"No"
"GUSBP19",0.130332216163654,5.68846207625918,1.73171119750548,0.0879876440069238,0.142029860374601,-4.98673048544124,"No"
"GOLGA6L3P",0.158274526547498,5.40794109661855,1.73143855461618,0.0880365664876077,0.142095008685474,-4.98717691329956,"No"
"LOC100130872",-0.0822312172936126,3.81668437642177,-1.73107656094263,0.0881015565550462,0.142186075615098,-4.98776954596215,"No"
"IFNAR1",0.254467889898268,6.1300083715802,1.73034873060579,0.0882323463883408,0.142383307980952,-4.98896076109888,"No"
"TIMM8A",-0.104933297412686,3.98169983917793,-1.72961027357706,0.0883652094056377,0.142583847226483,-4.99016890211082,"No"
"THAP5",0.111858846127325,4.27398592147948,1.72945236225058,0.088393642172849,0.142615857872266,-4.99042718946978,"No"
"ITGAL",0.252678964050995,5.11362920275871,1.72909021262185,0.0884588776091941,0.142707234595272,-4.99101945766709,"No"
"MRNIP",0.07954391800829,4.3801665506623,1.72895842868545,0.0884826262151636,0.142731670984196,-4.99123495223323,"No"
"CEP131",-0.111533627276002,5.24127919083864,-1.72869297531933,0.0885304791665032,0.142794981657169,-4.99166897910751,"No"
"TFDP2",0.175047260609172,4.71279445815524,1.72853806288247,0.0885584148972065,0.14282572885126,-4.99192223907867,"No"
"RAMP2",0.179613808864877,5.45132277492492,1.72849181637409,0.0885667560491424,0.14282572885126,-4.99199784158415,"No"
"SLC39A14",-0.199622661478997,6.01267154124217,-1.72843779034546,0.0885765011576944,0.14282756391126,-4.99208615949845,"No"
"CFL1",0.123684230146565,5.35952661183451,1.72823924937414,0.0886123211796355,0.142868770188877,-4.9924106985673,"No"
"FBXO27",-0.11057083816306,4.27581635065209,-1.72820071310702,0.0886192751328255,0.142868770188877,-4.99247368678822,"No"
"RAI1",-0.0769652508885663,4.97302899014602,-1.72806268504492,0.0886441862878852,0.142895048305923,-4.99269928563277,"No"
"MIR26B",-0.184523115742876,4.8374562068798,-1.72728147283888,0.0887852874250789,0.143108602188612,-4.99397582208287,"No"
"LIMS2",-0.106557289760344,5.24500899026322,-1.72723312287644,0.0887940263872763,0.143108787283456,-4.99405481084434,"No"
"PEX39",-0.11844213024241,4.52608682802249,-1.72710424993051,0.0888173228529173,0.14313243230274,-4.99426533920695,"No"
"MED22",-0.0956120142428354,4.94925389485055,-1.72699983194354,0.0888362022699906,0.143148955182387,-4.99443590716084,"No"
"LIMA1",0.280117900799699,6.47623946702795,1.72692211403493,0.08885025629473,0.143157700063574,-4.99456285413563,"No"
"VPS18",0.106028892263653,5.10584762285466,1.72668877799028,0.0888924623475597,0.143211798077224,-4.9949439615805,"No"
"ZNF428",-0.0961865205811234,5.261415304483,-1.72638361459469,0.0889476855342174,0.143286855038812,-4.99544231370457,"No"
"XRCC4",0.182341493978261,3.80863320273365,1.72599215701865,0.0890185661354442,0.143387117690891,-4.99608147241181,"No"
"ADIRF-AS1",-0.1336113062011,4.42646308924757,-1.72574068885742,0.0890641236226844,0.143437633956039,-4.99649199143317,"No"
"RAD18",0.110565411637348,3.87162840288316,1.72572362407057,0.0890672158782104,0.143437633956039,-4.99651984753538,"No"
"AVEN",0.0876300907594931,4.35143779588496,1.72473051339055,0.0892473267214581,0.14371374474681,-4.9981405423527,"No"
"EVC",0.103480517836258,4.62822428595963,1.72466062429442,0.0892600131209526,0.143720226831854,-4.99825456497527,"No"
"KIAA0513",-0.150635431604953,5.41644048331578,-1.72457645412795,0.0892752938189661,0.143730884411752,-4.99839188127894,"No"
"SNRNP48",0.144816629405225,4.46996237821036,1.72442792305918,0.0893022641928424,0.143748694872447,-4.99863418189148,"No"
"PPP1R3B",-0.122708655369054,5.27025568559925,-1.72442011716029,0.0893036817789598,0.143748694872447,-4.99864691522691,"No"
"BAALC-AS2",-0.0854571674785918,3.6500108179398,-1.72431779997323,0.0893222647512902,0.143764661618129,-4.99881381479302,"No"
"ZFAND2A-DT",-0.106200741892808,3.77771352164662,-1.7240910658991,0.0893634558208044,0.14381700959077,-4.9991836307343,"No"
"SMOX",-0.114010075225292,4.83115878986021,-1.7240177880007,0.0893767716555122,0.143824490773038,-4.9993031416,"No"
"MAP3K9",-0.104797741265266,3.91046925544508,-1.7235298533198,0.0894654793264912,0.143953278768913,-5.0000988091063,"No"
"RALGAPA1",0.233779164026537,5.58047200001245,1.72345366524008,0.089479337041574,0.143961617109548,-5.0002230292893,"No"
"NCK2",0.156290445866258,6.09503622441659,1.72336478383599,0.0894955057571601,0.143973671598092,-5.00036793886362,"No"
"SLC35D2",-0.189140765159392,4.5660805324518,-1.72265620736972,0.089624491364365,0.144167197528138,-5.00152293696502,"No"
"ZDHHC8",-0.0999454239837361,5.13703673875076,-1.72235892781042,0.0896786521716736,0.144240336739047,-5.00200738141822,"No"
"POLE",0.144845208564955,4.83439578688072,1.72222565821701,0.089702941057832,0.144265420034276,-5.0022245317588,"No"
"UGP2",0.125310689650611,4.84799330465597,1.7219181060009,0.0897590142851115,0.144341610916478,-5.00272560085359,"No"
"RBM48",0.182413715282971,3.78349353951607,1.72147614370124,0.0898396438276743,0.144454013030604,-5.00344551015322,"No"
"SCARA3",0.264177416336483,5.72622772475118,1.72143955225071,0.0898463220735725,0.144454013030604,-5.00350510615686,"No"
"DELE1",0.12974078994916,4.79667986089286,1.72122242164423,0.0898859586351451,0.144503739352025,-5.00385872008995,"No"
"ATP1A2",-0.197330641090534,4.08550107546536,-1.72080902020073,0.089961463665632,0.144611113830039,-5.00453186375474,"No"
"ZNF28",0.149281461922177,5.04315010547558,1.72059302442953,0.0900009346228941,0.144660549121688,-5.00488351210852,"No"
"ANXA8L1",0.344078545664345,4.11810964858194,1.72049408601891,0.0900190193378596,0.144675603573118,-5.00504457371237,"No"
"MTMR3",0.122456376045963,5.23184701084218,1.72030557255991,0.0900534855412225,0.144705033283678,-5.0053514309436,"No"
"ZFYVE19",-0.0746146573183646,4.81437884793583,-1.72028566421819,0.0900571260478075,0.144705033283678,-5.00538383542623,"No"
"NT5C3B",0.161769072929339,5.8031265971101,1.72025085401778,0.0900634918496942,0.144705033283678,-5.00544049459893,"No"
"EIF4EBP2",0.185939329134047,6.62904888944365,1.72015826093379,0.0900804263109886,0.144718229664493,-5.00559119957287,"No"
"SLC35B2",0.15485530717852,5.4409164647991,1.7200164198424,0.0901063728828313,0.144745900447019,-5.00582204650541,"No"
"CEP70",-0.129557708050449,3.76067022470698,-1.71957626502813,0.0901869282695516,0.144861280389598,-5.00653828965064,"No"
"KIAA1217",0.198742265428827,5.48001254008719,1.71949269815554,0.0902022290400686,0.144871833980923,-5.00667425519001,"No"
"SCARB2",0.248464571638409,6.65092579285889,1.71897075802368,0.0902978426075071,0.145011361678987,-5.00752332937196,"No"
"ANKRD36C",0.434514415638791,6.50042905948625,1.71853397314695,0.0903779207816916,0.145125916145867,-5.00823369519835,"No"
"GIMAP7",0.307915189351569,5.51601038647738,1.71843391452169,0.0903962733046396,0.145134353986622,-5.00839640252955,"No"
"UBL4A",-0.115708116088634,5.21262838532053,-1.71840995761544,0.0904006678803015,0.145134353986622,-5.00843535805147,"No"
"EVI2B",0.372065615254307,4.43407505598678,1.71815590120357,0.0904472819669868,0.14519514336463,-5.00884844017746,"No"
"GGPS1",0.168231714090033,4.84020293649766,1.71779639453176,0.0905132777856539,0.145287031493049,-5.00943288357002,"No"
"RXYLT1",0.0874355327518357,4.64804443100639,1.71736900986134,0.0905917857360163,0.145390623347022,-5.01012752980706,"No"
"EHMT2",0.103192131078491,4.84026636010517,1.71734967693786,0.0905953383999161,0.145390623347022,-5.0101589486906,"No"
"MTRF1L",0.0936825726307333,4.32505264590637,1.71636481123768,0.0907764713691404,0.145667224243256,-5.01175907534749,"No"
"SQLE",0.245952113164181,5.45408695286717,1.71586590915143,0.0908683412708268,0.14580054680411,-5.01256932974007,"No"
"TCEAL2",-0.214907282112844,3.71373421866588,-1.71530545240473,0.0909716373018935,0.145952175325111,-5.01347929714819,"No"
"USP16",0.231584777007265,5.383603353611,1.71516859015877,0.0909968766207326,0.145965979968437,-5.01370146788046,"No"
"UBE2D4",0.130928531997784,5.55694009367678,1.71512560172148,0.0910048054803148,0.145965979968437,-5.01377124837815,"No"
"STK11IP",-0.0696708715944787,4.44280398471839,-1.7150753868396,0.091014067916964,0.145965979968437,-5.0138527570997,"No"
"RPS7",0.111437889321774,4.37431566533624,1.71506801942815,0.0910154269454876,0.145965979968437,-5.01386471568779,"No"
"HNRNPA3P1",0.107149331879672,4.40447951999875,1.71495412050333,0.0910364394183026,0.145985569743652,-5.01404958745599,"No"
"TMEM169",-0.0917530191286202,4.16064117333993,-1.71436835380983,0.0911445667389206,0.146144839159885,-5.01500018084206,"No"
"ANKDD1A",-0.0743991295899242,4.64299755668787,-1.7140567217506,0.0912021342689667,0.14622301604437,-5.01550578252232,"No"
"RPS23",0.15547945020182,5.86818266049532,1.71356760473026,0.0912925487343832,0.146347488974587,-5.01629917223384,"No"
"TMSB4X",0.199662136685194,8.0538673548043,1.71352606278432,0.0913002312579886,0.146347488974587,-5.01636654730723,"No"
"F3",0.228422748340796,5.8653693620261,1.71349363648469,0.0913062283568698,0.146347488974587,-5.01641913707472,"No"
"AMER1",-0.110373971180829,3.72219420950231,-1.71328266364676,0.0913452547475588,0.146392773583358,-5.01676127581266,"No"
"TSPAN2",0.375538376179103,5.31652730079985,1.71324552873544,0.0913521254944964,0.146392773583358,-5.01682149423777,"No"
"POLG",0.081325282554026,4.99268326976399,1.71300235055792,0.0913971291220902,0.146450749387019,-5.01721580549005,"No"
"PROK1",-0.0825070501344189,3.71897962477264,-1.71276545770702,0.0914409870843793,0.146505625144676,-5.01759987601292,"No"
"ZBTB12",-0.144643448559037,4.25417638024255,-1.71272200513257,0.091449033701853,0.146505625144676,-5.01767031970199,"No"
"WDR59",0.111862528968542,5.22033693200159,1.71216959329509,0.0915513809621223,0.146655431575003,-5.01856572691407,"No"
"DHX30",0.0819175092170568,4.81320831838202,1.71184587776705,0.0916114006051384,0.14673732516208,-5.01909031655827,"No"
"CAPN3",0.137597393535424,4.14933262265115,1.7117984890892,0.0916201895868575,0.14673732516208,-5.0191671035759,"No"
"HIPK2",-0.279688180522075,6.679574875771,-1.71158273939561,0.0916602125495519,0.146787257966345,-5.0195166725836,"No"
"NOPCHAP1",-0.0958917231093999,3.79892655864033,-1.71119013442664,0.0917330801761261,0.146889774432369,-5.02015268861382,"No"
"PIGP",-0.127228670026372,4.81951784498227,-1.71112172858155,0.0917457811951471,0.146895937201107,-5.02026349175568,"No"
"FAHD2CP",-0.106473915558661,4.65707905628262,-1.71087299740539,0.0917919756795395,0.146955720639294,-5.02066635007929,"No"
"TPSG1",-0.102206861048876,4.93115090778726,-1.71069351543692,0.0918253210365612,0.146994923526982,-5.020957015468,"No"
"AHNAK",0.230320194045295,6.9885963050794,1.71015524823375,0.091925383605605,0.147140910152543,-5.02182855527216,"No"
"ATXN1L",0.106414806519806,5.43792164388367,1.710017124985,0.0919510748239013,0.147154664485427,-5.02205215829934,"No"
"PRR34-AS1",-0.0979285235111567,4.6793012729983,-1.71001369744229,0.091951712429155,0.147154664485427,-5.0220577068219,"No"
"SUN1",0.109722163227733,5.50401928860131,1.70986768896335,0.0919788768863486,0.147181038051804,-5.0222940566175,"No"
"MARCHF5",0.117312834272457,4.79046770969868,1.70982716920284,0.0919864166399263,0.147181038051804,-5.02235964431645,"No"
"PLA2G4C",0.162571651429073,4.0241982724959,1.70978192179395,0.0919948366954146,0.147181038051804,-5.02243288279152,"No"
"SMAD1",0.131030767539812,4.63174477213418,1.70969715570122,0.0920106124568551,0.147181038051804,-5.02257008233498,"No"
"TICAM1",-0.116852502298668,4.98991953962286,-1.70968679947646,0.0920125399993621,0.147181038051804,-5.02258684414589,"No"
