"","Control1","Control10","Control11","Control12","Control13","Control14","Control15","Control16","Control17","Control2","Control3","Control4","Control5","Control6","Control7","Control8","Control9","PCOS1","PCOS10","PCOS11","PCOS12","PCOS13","PCOS14","PCOS15","PCOS16","PCOS17","PCOS18","PCOS19","PCOS2","PCOS20","PCOS21","PCOS22","PCOS23","PCOS3","PCOS4","PCOS5","PCOS6","PCOS7","PCOS8","PCOS9"
"CARMIL2",113.768270231698,136.889031318636,50.9395917258704,42.0167222840905,18.9667797736588,59.5355819839221,53.2820691473092,47.5209152662178,10.712232978064,63.7460077202054,8.5091807811682,43.1361644527573,37.3406586429089,69.722803706235,35.0057821724779,57.7199595570816,74.301357656786,24.9356451564616,30.1415426327449,18.2935252443713,36.1903566650232,33.9510893224164,72.680712559883,13.6415136761552,80.4764607659218,36.1180880147442,25.2585964832962,22.0792935821483,26.4302372098423,49.9426690820512,71.2598866751133,51.6630197340029,6.17746412007403,33.0979770439386,51.8215875168987,17.5782937175818,58.2462293960773,31.6973639784512,56.9536662100857,50.5815538724825
"CARMIL3",27.5438970034637,47.1016021741544,9.096355665334,8.08013890078665,1.05370998742549,9.74218614282361,21.6458405910944,3.16806101774785,18.5029478712015,17.30248780977,23.0963478345994,4.01266646072161,0,16.6502217805934,24.0664752435785,4.58094917119696,0,11.9691096751016,5.65153924363966,4.81408559062403,11.7829068211704,12.3458506626969,22.0802164738885,16.5646951781884,8.14951501427056,5.03973321135965,14.0325536018312,30.9110110150077,11.8480373699293,31.5427383676113,22.3223741391921,0.875644402271236,2.47098564802961,7.63799470244738,10.5562493089979,13.3929856895861,46.1573893327405,11.4462703255518,11.6016727464989,8.7544997086989
"CARMN",0,0,0,0,0,0,0,0,0,3.64262901258317,0,0,0,0,0,0.916189834239391,0,0,0,0,0.841636201512168,0,0,0.974393834011085,0,0,0,0,1.82277497998913,0,0,0,0,0.848666078049709,0,0,1.09898546030334,0,0,0.972722189855433
"CARNMT1",512.555996412281,516.645698847756,433.896165236432,454.103806224209,481.545464253449,388.604980585964,367.146757718178,434.024359431456,429.463158484203,456.239283826042,423.027844549505,479.513642056233,336.06592778618,243.509493541179,265.825158372254,415.033994910444,424.851352755469,325.16081284026,440.820061003894,881.940480202322,506.664993310325,873.468934385803,461.844527912168,500.838430681698,322.924532440471,408.218390120132,450.912722405509,493.693004496837,266.125147078412,353.54152587031,416.398132981084,445.703000756059,518.906986086218,518.534973688372,297.494298708122,431.923788489153,282.43926329796,337.224733437411,239.416337586842,452.315818282777
"CARNMT1-AS1",0,0,0.9096355665334,0,1.05370998742549,1.0824651269804,3.33012932170683,0,1.94767872328437,0,1.2155972544526,0,20.3676319870412,0,0,0,0,3.98970322503386,0,1.92563423624961,0,4.11528355423229,0,0,0,0,0.935503573455413,5.2990304597156,0.911387489994563,0,0,0,0,7.63799470244738,0,0,0,0,2.10939504481799,0
"CARNS1",39.519504396274,0,10.9156267984008,13.7362361313373,2.10741997485098,10.824651269804,8.32532330426707,15.8403050887393,18.5029478712015,9.10657253145791,2.4311945089052,13.0411659973452,9.05228088312943,35.381721283761,8.75144554311947,7.32951867391513,0,11.9691096751016,42.3865443272975,9.62817118124806,4.20818100756084,1.02882088855807,11.9601172566896,1.94878766802217,18.3364087821088,6.71964428181287,20.5810786160191,15.8970913791468,30.0757871698206,1.31428076531714,5.15131710904433,10.5077328272548,64.2456268487699,8.48666078049709,7.67727222472573,15.0671089007844,16.4847819045502,16.7291643219604,3.16409256722699,30.1543878855184
"CARS1",1550.84115736894,1538.16169599973,1772.8797191736,2942.7865876665,1990.45816624675,1852.09783226347,5298.23575083556,3953.74015014932,4860.43225395614,3771.94234252987,4878.19178211828,3443.87098991432,2086.55074356133,4867.06795423972,3143.95681136567,3041.75024967478,2055.67089517108,4967.18051516716,1807.55063475742,1759.06687481402,3284.90609450199,1603.93176526203,3026.82967496222,3674.4391480558,3982.05677384795,3433.73822800638,1807.39290391586,4801.80476824562,3195.32453992094,1909.6499520058,1590.03988099168,2830.95835254291,3790.49198407742,4269.63903866809,3766.66168525606,4222.97580024763,2648.55495933106,2165.9865385275,4000.46770249732,2019.37126613988
"CARS1-AS1",4.79024295712413,0,0,3.23205556031466,3.16112996227647,8.65972101584321,3.33012932170683,11.0882135621175,9.73839361642185,9.10657253145791,6.077986272263,8.02533292144322,0,2.08127772257418,6.5635841573396,13.7428475135909,19.0516301684067,9.97425806258465,3.76769282909311,1.92563423624961,13.4661792241947,1.02882088855807,5.52005411847213,12.6671198421441,0,0,1.87100714691083,22.0792935821483,10.9366498799348,0,3.43421140602956,0,0,4.24333039024854,4.79829514045358,8.37061605599134,5.49492730151673,2.64144699820427,4.21879008963598,12.6453884681206
"CARS2",2669.36288785742,2678.90362365503,1575.48880123585,1463.31315493246,2348.71956197142,1715.70722626394,1169.70792424952,1884.99630555997,3072.46318598109,1911.46957435302,3040.20873338595,2440.70437473392,1571.70226833335,1797.1833134428,1690.12292051495,1404.51901588899,1428.8722626305,1679.66505773926,1784.94447778286,1886.15873440649,1233.83867141684,2494.89065475332,2161.10118738184,1896.17040098557,2121.9299718407,1532.91885178856,2270.46717277629,1545.55055075038,1455.48582152132,2507.6477002251,1076.62527579027,2063.01821175103,2757.61998320105,1325.61641391365,1771.53056585546,1582.88349618796,1742.9909400411,1273.17745313446,1476.57653137259,1606.93705764118
"CASC11",8.38292517496722,0,0.9096355665334,0.808013890078664,0,0,0,0,3.89535744656874,0.910657253145791,4.8623890178104,0,0,0,0,0,0,3.98970322503386,0,0,0,0,0,0,1.01868937678382,0.839955535226609,1.87100714691083,0.883171743285933,5.46832493996738,0,0,0,0,0.848666078049709,0.959659028090716,0.837061605599134,0,4.40241166367378,0,0
"CASC15",85.0268124889532,88.3155040765395,96.4213700525404,9.69616668094397,11.5908098616804,20.5668374126276,8.32532330426707,30.0965796686046,10.712232978064,20.0344595692074,3.6467917633578,6.01899969108242,52.0506150779942,16.6502217805934,5.46965346444967,2.74856950271817,45.723912404176,6.98198064380926,27.315773010925,9.62817118124806,4.20818100756084,7.2017462199065,3.68003607898142,26.3086335182993,19.3550981588926,3.35982214090643,106.647407373917,23.8456370687202,65.6198992796085,22.3427730103913,42.069089723862,25.3936876658658,19.7678851842369,5.94066254634796,17.2738625056329,2.5111848167974,14.2868109839435,36.9802579748597,4.21879008963598,29.181665695663
"CASC18",0,0,0.9096355665334,4.04006945039332,0,0,0,0,0.973839361642185,0,0,0,0,10.4063886128709,1.09393069288993,0,0,6.98198064380926,3.76769282909311,0,0.841636201512168,1.02882088855807,0.920009019745355,0,0,1.67991107045322,0.935503573455413,0,1.82277497998913,0,0,0.875644402271236,7.41295694408883,0,11.5159083370886,2.5111848167974,9.8908691427301,0,0,0
"CASC2",38.321943656993,145.72058172629,40.0239649274696,16.968291691652,32.6650096101902,28.1440933014904,34.133825547495,126.722440709914,35.0582170191187,51.9074634293101,38.8991121424832,16.0506658428864,37.3406586429089,46.828748757919,29.5361287080282,18.3237966847878,34.292934303132,48.8738645066648,33.909235461838,18.2935252443713,32.8238118589746,60.7004324249262,17.4801713751617,51.6428732025875,23.4298556660279,20.1589328454386,43.9686679524044,30.9110110150077,28.2530121898315,69.6568805618083,16.3125041786404,20.1398212522384,98.8394259211845,62.8012897756785,16.3142034775422,61.1054972087368,18.6827528251569,12.3267526582866,34.8050182394968,65.172386720314
"CASC21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952581508420333,0,0,0,0,0,0,0,0,0,0,4.41585871642966,0,0,0,0,0,3.39466431219884,0,0,0,0,0,0
"CASC3",2969.95063341696,3769.60009900029,3389.30212090345,4153.19139500434,4114.73750089654,4017.02808622427,5020.16995247304,4676.05806219583,4094.99451570539,3878.48924114793,4325.09503134235,4242.39161559793,3310.87173300459,5138.67469703565,5051.77193976571,3824.17636811522,3993.22168329804,5182.62448931899,4792.50527860643,4391.40887576724,4789.75162280575,4221.25210575377,4382.00296104713,4246.40832862031,4207.18712611718,4460.16389205329,3913.21144776399,4808.87014219191,4069.34514282572,5544.950548873,3532.0864311014,3642.68071344834,3827.55676879787,4640.50611477581,3935.56167420003,4083.18651211258,4800.36849060501,4368.07285269712,4440.27656934187,3682.72621079267
"CASC8",0,64.7647029894623,0,0,0,0,0,0,0,0,0,0,10.1838159935206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883171743285933,0,0,0,0,0,0,0,0,0,0,0,0
"CASC9",0,0,0,2.42404167023599,13.6982298365314,0,14.9855819476807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53268697314373,0,0,0,0,7.41295694408883,0,1.91931805618143,0,0,0.880482332734755,0,0
"CASD1",805.958377536134,524.005324187468,543.05243322044,846.79855680244,614.312922669061,379.945259570121,821.70941013116,338.98252889902,863.795513776618,636.549419948908,565.252723320459,328.035483163992,882.597386105119,578.595206875622,380.687881125697,598.271961758322,430.566841805991,526.64082570447,586.818158131252,555.545477158013,987.239264373773,594.658473586565,535.445249491797,779.515067208868,445.16725765453,755.120026168721,580.012215542356,919.381784760656,718.173342115716,348.284402809041,743.506769405399,719.779698666956,385.473761092619,883.461387249747,646.810184933143,815.298003853557,627.52069783321,689.417666531313,651.803068848759,748.996086188684
"CASK",1105.34856235639,861.07616474626,1299.86922457623,1473.81733550348,994.702228129664,2403.07258189649,1533.52455264599,3177.5652008011,1363.37510629906,2447.84669645589,1312.84503480881,2494.87537195366,1581.88608432687,2000.10789139379,2727.1692173746,3069.23594470196,1728.9354377829,1492.14900616266,1169.86862343341,2629.45354959884,1842.34164511014,5761.3969759252,3198.8713616546,1711.03557252347,1926.3416114982,1461.5226312943,932.697062735047,1039.49314184754,1265.91722360245,1703.30787185101,1748.87215852055,1620.81778860406,987.15876638783,1695.63482394332,2416.42143273242,1330.92795290262,1060.52096919273,1568.1390346006,1462.86546358128,1169.21207220623
"CASKIN1",63.4707191818947,101.56282968802,58.2166762581376,28.2804861527533,41.0946895095942,89.8446055393733,46.6218105038956,45.9368847573439,46.7442893588249,43.711548150998,55.9174737048196,58.1836636804634,38.4721937533001,85.3323866255413,118.144514832113,64.1332883967574,46.6764939125963,54.8584193442156,58.3992388509432,55.8433928512387,45.4483548816571,41.1528355423229,57.9605682439574,20.4622705142328,50.934468839191,53.757154254503,67.3562572887897,39.742728447867,37.3668870897771,97.2567766334682,48.9375125359212,37.6527092976631,69.1875981448291,40.735971746386,45.1039743202637,53.5719427583446,75.8299967609308,36.099775642125,32.6956231946788,61.2814979608923
"CASKIN2",962.838834381949,968.52669470605,1438.13383068931,2035.38698910816,1751.26599910117,1151.74289510715,1782.45171944358,1157.92630198684,1293.25867226082,1165.64128402661,821.743744009958,1192.7651054495,1110.03594329375,2132.26902677725,1843.27321751954,1328.47525964712,1833.71940370914,993.436103033432,1903.62680189929,2078.72215803146,1397.95773071171,670.791219339863,1207.05183390591,1204.3507788377,1181.67967706923,1521.15947429539,1645.55078570807,1135.75886186571,1234.01866145264,1385.25192664426,1134.14831684126,1165.48269942301,1000.74918745199,1136.36387850856,1716.83000125429,1326.74264487463,1152.83574785821,1530.278294293,1460.75606853646,1803.42693999197
"CASP1",450.282837969668,256.114961821965,0,14.544250021416,15.8056498113824,12.9895815237648,34.9663578779217,58.6091288283353,26.293662764339,15.4811733034785,24.311945089052,4.01266646072161,5.65767555195589,63.4789705385124,29.5361287080282,8.24570850815452,13.3361411178847,28.9253483814955,28.2576962181983,17.3307081262465,1.68327240302434,50.4122235393455,20.2401984343978,2.92318150203326,0,5.03973321135965,22.4520857629299,11.4812326627171,13.6708123499184,7.88568459190282,25.7565855452217,21.0154656545097,147.023646057762,8.48666078049709,18.2335215337236,0,5.49492730151673,0.880482332734755,6.32818513445397,4.86361094927717
"CASP10",562.853547462085,232.564160734887,100.059912318674,100.193722369754,375.120755523475,130.978280364629,81.5881683818173,50.6889762839657,311.628595725499,71.9419229985175,189.633171694606,217.687155494147,143.70495901968,165.461578944647,63.4479801876161,56.8037697228422,86.6849172662503,175.54694190149,307.066965571088,181.009618207463,194.417962549311,200.620073268824,115.921136487915,143.23589359963,95.7568014176791,129.353152424898,170.261650368885,143.073822412321,82.0248740995107,99.8853381641024,118.48029350802,98.9478174566497,154.436603001851,140.878568956252,47.9829514045358,179.968245203814,115.393473331851,174.335501881482,66.4459439117667,203.298937679786
"CASP2",1138.88026305626,987.6617205893,865.063423773264,842.758487352047,1007.34674797877,858.394845695458,582.772631298695,934.578000235617,498.605753160799,835.983358387836,512.982041378997,756.387627846024,685.710276897054,676.415259836608,1075.3338711108,703.633792695852,1066.89128943077,504.697457966783,1217.90670700435,617.165772718,739.798221129196,1528.82784039729,977.049578969567,552.481303884285,691.690086836214,525.812165051857,884.050876915366,623.519250759869,670.781192635998,835.882566741699,666.237012769734,733.790009103296,746.237665704943,628.861563834834,720.703930096128,625.285019382553,875.891411861766,1152.55137354979,606.451075385172,985.367578323554
"CASP3",1202.35098223816,1232.00128186773,1588.22369916732,1239.49330738067,1860.85183779342,1893.23150708872,1433.62067299479,1257.7202240459,1090.70008503925,1313.16775903623,1228.96882425158,2163.83038894413,1457.41722218384,1099.95527638045,1181.44514832113,1296.40861544874,2124.25676377734,1336.55058038634,1992.16758338298,1988.21734892772,1371.02537226332,2561.7640125096,2032.29992461749,1222.86426168391,1882.5379682965,1637.07333815666,1925.26635417124,909.666895584511,1102.77886289342,1515.36572241066,1778.92150832331,1422.04650928849,1113.17903443734,1137.21254458661,1584.39705537777,1433.88653039132,914.355902972383,1577.82434026068,1256.14474918911,1056.376298183
"CASP4",2122.07763000599,1289.40635951748,1377.18824773157,1476.24137717372,1888.24829746648,2400.90765164253,1566.82584586306,1970.53395303917,1766.54460201892,1773.04967187486,2006.95106710124,2088.5928928056,1425.73423909288,1421.51268451816,1667.15037596426,1942.32244858751,1732.74576381659,2127.50924474931,1359.19518809534,1591.5366962603,1675.69767721073,1394.05230399619,1443.49415198046,2014.07205490091,2085.25715427648,1754.66711308839,1526.74183187923,1856.42700438703,1871.07851695884,2410.39092359163,2325.81967473352,1826.5942231378,1660.5023554759,1748.2521207824,1480.75388034398,1726.85809235101,1535.28268804377,1641.21906821758,1935.36995362051,1460.05600697301
"CASP5",1.19756073928103,0,0,0.808013890078664,0,0,0,6.33612203549571,0.973839361642185,0,1.2155972544526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5128880454247,0,0,0,0,2.19797092060669,0,0,0
"CASP6",1472.99970931567,1006.79674647255,2164.02301278296,1366.35148812302,1108.50290677162,1977.66378699319,1162.21513327568,1053.38028840116,820.946581864362,1498.03118142483,702.615213073603,1404.43326125256,1133.79818061196,1162.39360805768,1589.48129676907,2055.92998803319,1072.6067784813,722.136283731129,1261.23517453892,1553.02401153531,1105.90996878699,1889.94397228118,1237.4121315575,501.812824515709,1019.7080661606,1997.41426276888,2321.91986931634,675.626383613739,873.109215414791,1052.73889301903,3096.80013538715,950.949820866562,1178.66015411012,874.1260603912,1845.42431101845,1099.89894975726,1555.06442632923,1181.60729053004,1295.16855751825,1489.23767266867
"CASP7",855.058367846656,1594.09484858154,933.286091263269,1167.58007116367,799.765880455948,891.95126463185,888.311996565296,660.540722200428,856.00479888348,991.705748675767,1022.31729099464,831.625123984554,1002.54010780658,939.696891742241,831.387326596349,827.31942031817,724.914527907874,1280.69473523587,615.07585434945,856.907235131077,866.885287557533,865.238367277338,701.046873045961,664.53659479556,652.979890518429,1275.89245800922,454.654736699331,990.918695966817,811.134866095161,592.740625158029,1127.2798940292,658.484590507969,1019.28157981221,856.304072752156,1155.42946982122,1166.86387820519,791.269531418408,686.776219533109,857.469085718513,746.077919619117
"CASP8",819.131545668225,259.058811957849,187.38492670588,393.50276446831,386.711565385155,251.131909459453,477.041025334503,177.41141699388,387.58806593359,221.289712514427,497.179277071113,306.968984245203,321.355971351095,323.638685860285,123.614168296562,332.576909828899,269.580566882954,369.047548315632,444.587753832987,419.788263502415,422.501373159108,411.528355423229,195.961921205761,299.138907041403,168.08374716933,256.186438244116,316.20020782793,356.801384287517,313.51729655813,207.656360920108,153.680960419823,291.589585956322,383.00277544459,455.733683912694,277.341459118217,487.169854458696,307.715928884937,293.200616800674,329.065626991606,357.9617658668
"CASP8AP2",154.485335367253,73.5962533971163,232.86670503255,293.309042098555,123.284068528782,139.638001380472,236.439181841185,152.066928851897,340.843776574765,213.093797236115,188.417574440153,142.449659355617,207.070925201586,193.558828199399,121.426306910783,282.186468945732,255.291844256649,195.495458026659,271.273883694704,215.671034459956,333.287935798819,282.92574435347,252.082471410227,296.21572553937,142.616512749735,188.989995425987,184.294203970716,329.423060245653,237.872134888581,185.313587909716,176.861887410522,299.470385576763,108.723368513303,311.460450644243,237.035779938407,179.131183598215,241.776801266736,287.917722804265,162.423418450985,308.352934184172
"CASP9",2155.60933070586,769.816810533836,1392.65205236264,1513.41001611734,4158.99332036841,1957.09694958057,1305.41069410908,1921.42900726407,1742.19861797787,1474.35409284304,2209.95580859483,1397.4110949463,1680.3296389309,1617.15279044014,1274.42925721677,2008.28811665275,3825.56733781606,1826.28665125925,2468.78072626326,2511.98986118762,1271.71230048489,1530.88548217441,1567.69536964608,4451.03103376264,2852.3302549947,847.515135043648,2646.53960930536,2451.68475936175,1436.34668423143,3038.61712941322,907.49036404331,3777.52995139811,1184.8376182302,2363.53502736844,1261.95162193929,1565.30520247038,1805.6331112784,2092.90650491051,1550.40535794122,1657.51861151366
"CASQ1",44.3097473533982,20.6069509511926,17.2830757641346,8.88815279086531,37.9335595473177,1.0824651269804,15.8181142781074,53.8570373017135,11.6860723397062,33.6943183663943,8.5091807811682,23.0728321491493,1.13153511039118,70.7634425675221,13.1271683146792,0,26.6722822357693,45.8815870878894,6.59346245091294,42.3639531974914,11.7829068211704,31.8934475453002,0,14.6159075101663,17.317719405325,3.35982214090643,59.8722287011464,10.5980609194312,54.6832493996738,5.25712306126855,2.57565855452217,0,27.1808421283257,0,31.6687479269936,5.85943123919394,67.038113078504,12.3267526582866,8.43758017927196,14.5908328478315
"CASQ2",0,55.9331525818084,0.9096355665334,0,0,0,0.832532330426707,0,0,0,0,0,0,0,0,2.74856950271817,0,0,0,0,0,0,0,0,8.14951501427056,0,10.2905393080095,0,0,0,6.86842281205911,0,0,0.848666078049709,0,0,0,0,6.32818513445397,0
"CASR",33.5317006998689,0,9.096355665334,54.1369306352705,13.6982298365314,42.2161399522356,49.9519398256024,36.4327017041003,37.005895742403,36.4262901258317,13.3715697989786,2.00633323036081,63.365966181906,43.7068321740577,7.65751485022953,14.6590373478303,0,34.9099032190463,28.2576962181983,3.85126847249922,76.5888943376073,0,5.52005411847213,20.4622705142328,22.4111662892441,34.438176944291,148.745068179411,53.8734763404419,183.188885488907,0,86.7138380022463,5.25386641362742,128.49125369754,63.6499558537282,40.3056791798101,47.7125115191507,64.8401421578973,31.6973639784512,50.6254810756318,71.9814420493021
"CASS4",223.943858245553,66.2366280574046,0,3.23205556031466,2.10741997485098,4.3298605079216,0,0,10.712232978064,0.910657253145791,4.8623890178104,1.0031666151804,23.7622373182147,4.16255544514836,0,1.83237966847878,3.81032603368133,0,0.941923207273277,4.81408559062403,0.841636201512168,0,1.84001803949071,0,2.03737875356764,4.19977767613304,0.935503573455413,7.06537394628746,1.82277497998913,0,0.858552851507389,1.75128880454247,0,0,0.959659028090716,0.837061605599134,0,0,0,0
"CAST",4168.70893343727,4015.41158534666,4038.7819154083,5999.50313383408,4229.59188952592,3450.89882481352,5942.61577458583,3709.79945178274,6873.35821447054,7448.26567347943,6796.40424964449,5480.29921873054,4169.70688179149,5120.98383639377,4054.10714785009,6183.36519128165,3625.52522104779,6080.3077149516,3643.35896573304,5008.57464848524,5677.67781540109,6619.43359698263,4634.08543245735,8359.3247019811,3549.11378871483,6341.6642909609,3982.43871219969,8064.24118794386,7218.18892075694,4354.21217549568,3520.9252440318,5008.68598099147,3935.04464448716,7017.61979939304,4360.69062364422,5675.27768596213,3566.20781868435,4038.77246025432,4804.14721457297,4190.48719389721
"CASTOR1",613.151098511888,209.01335964781,209.216180302682,62.2170695360572,280.286856655181,267.368886364159,109.061735285899,218.596210224602,135.363671268264,178.488821616575,150.734059552122,266.842319637987,214.991670974324,202.924577950982,239.570821742895,114.523729279924,216.236002411416,125.675651588567,128.101556189166,381.275578777423,69.0141685239978,164.611342169291,129.721271784095,66.2587807127538,248.560207935252,205.789106130519,507.978440386289,71.5369112061606,149.467548359108,387.712825768555,251.555985491665,110.331194686176,252.04053609902,100.991263287915,127.634650736065,252.792604890939,201.114339235512,280.873864142387,99.1415671064455,170.226383224701
"CASTOR2",1308.93388803417,696.22055713672,1887.49380055681,988.200987566207,797.658460481097,957.981637377655,608.581133541923,828.447956141064,658.315408470117,733.989746035508,544.587569994765,1306.12293296488,1269.5823938589,538.010291285425,928.747158263554,765.934701424131,703.957734722626,480.75923861658,697.023173382225,381.275578777423,523.497717340568,734.578114430463,976.129569949822,526.172670365986,964.698839814278,1207.01610412064,1337.77011004124,663.261979207736,2026.01439025791,1422.05178807314,1179.65161797115,852.877647812184,1126.7694555015,409.05704961996,990.368116989619,552.460659695429,1730.90209997777,876.960403403816,1024.11129425913,1463.94689573243
"CASZ1",279.03165225248,410.667093955909,425.709445137631,311.085347680286,193.88263768629,51.9583260950592,216.458405910944,115.634227147797,186.977157435299,273.197175943737,182.33958816789,376.187480692651,269.3053562731,267.444187350782,260.355504907804,178.657017676681,121.930433077803,161.582980613871,156.359252407364,162.716092963092,166.643967899409,296.300415904725,362.48355377967,271.855879689093,87.6072864034086,186.470128820307,205.810786160191,232.2741684842,272.504859508374,127.485234235762,271.302701076335,185.636613281502,168.027024066014,157.851890517246,221.681235488955,224.332510300568,219.797092060669,335.463768771942,157.14993083894,305.434767614606
"CAT",1769.99477265736,1947.3568648877,1271.67052201369,1514.21803000742,1579.51127115081,1308.7003385193,1451.93638426418,720.733881537637,1611.70414351782,1282.20541242927,1306.76704853655,1426.50292678653,874.676640332381,826.267255861949,542.589623673407,1270.75530009004,979.253790656103,1063.25590947152,853.382425789589,1453.85384836846,1205.22304056542,3633.79537838711,1351.49325000593,1606.77543228428,601.026732302454,1328.80965672849,1035.60245581514,1320.34175621247,1285.05636089233,816.168355261942,1498.17472588039,1413.29006526577,1189.77958952626,1065.07592795238,1302.2573011191,834.550420782337,890.178222845709,963.247672011822,1498.72517934318,1066.10352008155
"CATIP",13.1731681320913,267.890362365503,4.548177832667,3.23205556031466,0,4.3298605079216,0,22.176427124235,0,9.10657253145791,7.2935835267156,0,0,0,4.37572277155973,0,0,0,10.361155280006,3.85126847249922,1.68327240302434,1.02882088855807,5.52005411847213,0,1.01868937678382,0.839955535226609,0.935503573455413,0,0,6.57140382658569,0,0,29.6518277763553,0,0,2.5111848167974,1.09898546030334,0,0,0.972722189855433
"CATIP-AS1",45.5073080926792,0,0,0,2.10741997485098,1.0824651269804,4.99519398256024,0,0.973839361642185,0.910657253145791,12.155972544526,7.02216630626282,0,18.7314995031676,4.37572277155973,3.66475933695756,0,1.99485161251693,0,0.962817118124806,0,0,0,0.974393834011085,1.01868937678382,3.35982214090643,3.74201429382165,0,9.11387489994563,0,3.43421140602956,0,19.7678851842369,0.848666078049709,0.959659028090716,0.837061605599134,17.5837673648535,0,5.27348761204497,6.80905532898803
"CATIP-AS2",0,0,0.9096355665334,0,0,0,0,1.58403050887393,0,0,0,0,0,0,10.9393069288993,0,0,0,0,0.962817118124806,0,0,0,0,0,0,0,0,3.64554995997825,0,0,0,12.3549282401481,0,0,0,1.09898546030334,0,0,0
"CATSPER1",14.3707288713724,0,0.9096355665334,0,0,1.0824651269804,0.832532330426707,0,3.89535744656874,0,10.9403752900734,0,10.1838159935206,10.4063886128709,0,0.916189834239391,0,0,0,0,0,0,0,0.974393834011085,0,0,0.935503573455413,0.883171743285933,0,0,0,6.12951081589865,0,6.78932862439767,0.959659028090716,0,0,0,0,0
"CATSPER2",104.18778431745,20.6069509511926,33.6565159617358,12.12020835118,40.0409795221687,6.49479076188241,9.99038796512048,30.0965796686046,15.581429786275,39.158261885269,37.6835148880306,17.0538324580669,19.23609687665,45.7881098966319,24.0664752435785,28.4018848614211,9.52581508420333,21.9433677376862,40.5026979127509,11.5538054174977,3.36654480604867,34.9799102109744,41.400405888541,18.5134828462106,36.6728175642175,0.839955535226609,78.5823001702547,27.3783240418639,12.7594248599239,81.4854074496625,15.453951327133,6.12951081589865,123.549282401481,21.2166519512427,22.0721576460865,46.0383883079524,34.0685492694037,13.2072349910213,37.9691108067238,74.8996086188684
"CATSPER3",14.3707288713724,0,9.096355665334,14.544250021416,9.48338988682942,8.65972101584321,7.49279097384036,17.4243355976132,3.89535744656874,11.8385442908953,23.0963478345994,13.0411659973452,26.0253075389971,23.9346938096031,20.7846831649087,7.32951867391513,5.715489050522,25.9330709627201,0,1.92563423624961,15.9910878287312,6.17292533134843,11.9601172566896,5.84636300406651,14.2616512749735,8.39955535226609,27.129603630207,15.0139196358609,20.9619122698749,18.3999307144399,13.7368456241182,1.75128880454247,19.7678851842369,14.4273233268451,9.59659028090717,22.6006633511766,32.9695638091004,8.80482332734755,13.7110677913169,25.2907769362413
"CATSPER4",4.79024295712413,0,0.9096355665334,0,4.21483994970196,0,0,0,0,0,0,1.0031666151804,0,0,0,0,0,0,9.41923207273277,0,0,0,0,0,0,0,0.935503573455413,0,0,1.31428076531714,0,0,0,0,0,0,0,0,2.10939504481799,1.94544437971087
"CATSPERB",1.19756073928103,83.8997288727125,1.8192711330668,4.84808334047199,0,0,9.15785563469378,1.58403050887393,1.94767872328437,0,0,0,2.26307022078236,12.4876663354451,0,9.16189834239391,0,7.97940645006772,0.941923207273277,0.962817118124806,10.099634418146,0,4.60004509872677,10.7183321741219,3.05606813035146,5.87968874658626,0,0,12.7594248599239,3.94284229595141,0,0.875644402271236,9.88394259211845,6.78932862439767,1.91931805618143,1.67412321119827,9.8908691427301,7.9243409946128,4.21879008963598,0
"CATSPERD",1.19756073928103,197.237959104272,0,0,1.05370998742549,1.0824651269804,0,0,0.973839361642185,0,0,0,1.13153511039118,6.24383316772253,0,1.83237966847878,0,0,0,4.81408559062403,1.68327240302434,0,0,0,0,0.839955535226609,11.226042881465,0,2.73416246998369,0,0,0,7.41295694408883,0,0,0,1.09898546030334,0,0,0
"CATSPERE",62.2731584426136,54.461227513866,27.289066996002,13.7362361313373,30.5575896353392,5.412325634902,5.82772631298695,38.0167322129742,28.2413414876234,50.0861489230185,23.0963478345994,27.0854986098709,69.0236417338619,0,14.2210990075691,20.1561763532666,8.573233575783,22.9407935439447,52.7476996073035,19.2563423624961,22.7241774408285,19.5475968826034,39.5603878490503,11.692726008133,6.11213626070292,23.518754986345,30.8716179240286,29.1446675284358,24.6074622298532,5.25712306126855,53.2302767934581,32.3988428840357,87.7199905050512,6.78932862439767,19.1931805618143,16.7412321119827,6.59391276182007,8.80482332734755,15.8204628361349,14.5908328478315
"CATSPERG",33.5317006998689,60.3489277856353,58.2166762581376,42.8247361741692,18.9667797736588,32.473953809412,19.980775930241,41.1847932307221,18.5029478712015,13.6598587971869,17.0183615623364,12.0379993821648,15.8414915454765,29.1378881160385,40.4754356369275,19.2399865190272,7.62065206736267,21.9433677376862,16.954617730919,9.62817118124806,10.099634418146,28.806984879626,31.2803066713421,14.6159075101663,18.3364087821088,19.318977310212,41.1621572320382,12.3644044060031,20.9619122698749,13.1428076531714,30.907902654266,22.7667544590521,49.4197129605922,16.1246554829445,29.7494298708122,10.0447392671896,54.9492730151672,14.9681996564908,15.8204628361349,38.9088875942173
