"","GSM2595136","GSM2595137","GSM2595138","GSM2595139","GSM2595140","GSM2595141","GSM2595142","GSM2595143"
"MTFP1",8.18632257420835,8.18632257420835,7.80096629371455,7.80096629371455,8.04089415879256,8.04089415879256,7.88640057188058,7.88640057188058
"SPNS1",9.20971619168091,9.20971619168091,9.04220556629237,9.04220556629237,9.34677283147674,9.34677283147674,9.2788597577676,9.2788597577676
"BTBD10",9.78158093075499,9.78158093075499,9.92360875566185,9.92360875566185,10.0396860401298,10.0396860401298,10.0841816694703,10.0841816694703
"FEM1A",7.90194464835385,7.90194464835385,7.40821578106901,7.40821578106901,7.81363268256003,7.81363268256003,7.64257393358502,7.64257393358502
"NT5DC1",8.33824845938484,8.33824845938484,8.84188905373155,8.84188905373155,8.68720200546033,8.68720200546033,9.36943429091708,9.36943429091708
"YPEL3",7.75013187721358,7.75013187721358,7.74889980980736,7.74889980980736,7.83245732437988,7.83245732437988,7.70471369362651,7.70471369362651
"TIMM21",8.74255516273341,8.74255516273341,8.91535309089003,8.91535309089003,8.95923125732232,8.95923125732232,9.11188856136813,9.11188856136813
"PEDS1",8.1100271982358,8.1100271982358,7.93376721535261,7.93376721535261,7.99898368369242,7.99898368369242,8.05350775351403,8.05350775351403
"ORMDL1",8.07450594039841,8.07450594039841,8.4415186049625,8.4415186049625,8.32503064723791,8.32503064723791,8.28374463230536,8.28374463230536
"KMT2E",8.14669125569304,8.14669125569304,8.78174137466238,8.78174137466238,8.05838898965144,8.05838898965144,8.97732343217695,8.97732343217695
"SESN2",9.43489054005653,9.43489054005653,9.08411276868811,9.08411276868811,9.18297286633225,9.18297286633225,9.12524850633671,9.12524850633671
"SMARCAD1",8.43721083708255,8.43721083708255,8.51433828732609,8.51433828732609,8.13547117789168,8.13547117789168,9.0477245095609,9.0477245095609
"COMMD5",8.64464167655425,8.64464167655425,8.40414325683215,8.40414325683215,8.588487075297,8.588487075297,8.4865847690021,8.4865847690021
"FAM156A",8.91708361701188,8.91708361701188,9.00312880014628,9.00312880014628,8.93832923552761,8.93832923552761,9.10755136210671,9.10755136210671
"NMRAL1",9.38446519523326,9.38446519523326,9.27580818876753,9.27580818876753,9.2758739077434,9.2758739077434,9.28071421761079,9.28071421761079
"PHPT1",9.93497503696567,9.93497503696567,9.84274800970434,9.84274800970434,10.2032915391165,10.2032915391165,9.72753114842068,9.72753114842068
"KCTD10",9.95499513574513,9.95499513574513,9.97696334155289,9.97696334155289,10.0010730558416,10.0010730558416,9.89029902437504,9.89029902437504
"SELENOS",12.2400373343964,12.2400373343964,11.9733962392316,11.9733962392316,11.82943667869,11.82943667869,12.0870146656533,12.0870146656533
"CHURC1",8.7699967367292,8.7699967367292,8.88435460083407,8.88435460083407,9.08260862475113,9.08260862475113,9.16037272460347,9.16037272460347
"HACL1",9.14135971060362,9.14135971060362,9.16766638142332,9.16766638142332,8.95914273917313,8.95914273917313,9.05894504165607,9.05894504165607
"ZDHHC16",10.9683402166798,10.9683402166798,10.5015725445391,10.5015725445391,10.7111535815845,10.7111535815845,10.2490508971763,10.2490508971763
"ZHX1",7.86935894528082,7.86935894528082,8.64871561363639,8.64871561363639,8.35355796281728,8.35355796281728,8.8368142940876,8.8368142940876
"JKAMP",9.51965397278045,9.51965397278045,9.9066834844299,9.9066834844299,9.59741884482684,9.59741884482684,10.0324171995423,10.0324171995423
"NFKBIZ",6.44403027173612,6.44403027173612,7.34716667548068,7.34716667548068,7.6074235077742,7.6074235077742,7.44303558687588,7.44303558687588
"CNOT10",7.78672819628483,7.78672819628483,7.40470729545398,7.40470729545398,7.20868159541216,7.20868159541216,7.61399814993178,7.61399814993178
"PARP9",7.21611540182843,7.21611540182843,7.24435100673814,7.24435100673814,6.54268213284186,6.54268213284186,7.58525273381385,7.58525273381385
"SCO1",9.00896867132385,9.00896867132385,9.28923116750662,9.28923116750662,9.05365760992025,9.05365760992025,9.80461230863823,9.80461230863823
"SLC25A19",8.00758398528293,8.00758398528293,7.68139997312216,7.68139997312216,7.62732366564669,7.62732366564669,7.28322152907206,7.28322152907206
"ARV1",8.89927507014925,8.89927507014925,9.20862813940879,9.20862813940879,8.99941967958037,8.99941967958037,9.54537458346581,9.54537458346581
"SSBP4",8.55510409811292,8.55510409811292,8.26055846212257,8.26055846212257,8.21693727639248,8.21693727639248,8.44628433377933,8.44628433377933
"BBS2",8.21631215619642,8.21631215619642,8.97067993300931,8.97067993300931,8.444891982405,8.444891982405,9.34516028885029,9.34516028885029
"RTL6",9.96590326014595,9.96590326014595,9.78651400211908,9.78651400211908,9.77700050724682,9.77700050724682,9.76980762467063,9.76980762467063
"UBE2T",9.60280107057229,9.60280107057229,9.06992370929894,9.06992370929894,8.05574084851997,8.05574084851997,8.66629577770373,8.66629577770373
"TATDN1",8.46601961438782,8.46601961438782,9.07892266760811,9.07892266760811,9.01062096940019,9.01062096940019,9.74819962467093,9.74819962467093
"CGN",6.03017491658068,6.03017491658068,5.85564704410793,5.85564704410793,5.97439797562228,5.97439797562228,5.75659721363999,5.75659721363999
"MAD2L2",9.81163617208147,9.81163617208147,9.47402402078617,9.47402402078617,9.43083275737703,9.43083275737703,9.29394473402412,9.29394473402412
"NSRP1",7.73806835545187,7.73806835545187,8.57852266377582,8.57852266377582,7.57329270209431,7.57329270209431,9.22339551681306,9.22339551681306
"GSKIP",10.625646353405,10.625646353405,10.7750330026861,10.7750330026861,10.6223835758073,10.6223835758073,11.2268221145716,11.2268221145716
"SNX8",7.64332284755559,7.64332284755559,7.70286825601047,7.70286825601047,7.68929543341898,7.68929543341898,7.87612718162599,7.87612718162599
"NDUFA12",12.0795107499454,12.0795107499454,12.1258813223592,12.1258813223592,12.0184279334574,12.0184279334574,12.7410648997078,12.7410648997078
"STRBP",5.94719836935213,5.94719836935213,6.2955391923225,6.2955391923225,5.923255203752,5.923255203752,6.79907782741459,6.79907782741459
"MED10",9.5017638039247,9.5017638039247,9.36670136862061,9.36670136862061,9.12095735605039,9.12095735605039,9.55691739585109,9.55691739585109
"HSDL1",7.51059188422156,7.51059188422156,7.45227293317732,7.45227293317732,7.88955013979177,7.88955013979177,7.8438411566155,7.8438411566155
"CLDN12",8.42663644634503,8.42663644634503,8.54048229160208,8.54048229160208,8.60194948509917,8.60194948509917,8.97878131350475,8.97878131350475
"HDGFL2",8.56104326061535,8.56104326061535,8.56294156274609,8.56294156274609,8.39654674951768,8.39654674951768,8.59764409650351,8.59764409650351
"EPDR1",11.8203330113985,11.8203330113985,12.3740642316055,12.3740642316055,11.8944769336992,11.8944769336992,11.360551471233,11.360551471233
"G2E3",7.22092980272926,7.22092980272926,7.63451563506141,7.63451563506141,6.84817805909568,6.84817805909568,7.26925075986402,7.26925075986402
"ORMDL3",7.58911293871457,7.58911293871457,7.58008394269514,7.58008394269514,7.42909176896529,7.42909176896529,7.44260606141357,7.44260606141357
"POLK",7.3826120738996,7.3826120738996,7.69766227901454,7.69766227901454,7.56075520595697,7.56075520595697,8.08767203183878,8.08767203183878
"TLNRD1",9.78428053635406,9.78428053635406,9.36242938165582,9.36242938165582,9.40780346283063,9.40780346283063,9.23929383209087,9.23929383209087
"SH3BP5L",8.55932935077351,8.55932935077351,8.45981986388832,8.45981986388832,8.62419187305592,8.62419187305592,8.31301034501838,8.31301034501838
"STRADB",9.72512458754293,9.72512458754293,9.63730042799691,9.63730042799691,9.63233921053758,9.63233921053758,9.28717434060476,9.28717434060476
"TRMT10C",8.4912877001723,8.4912877001723,8.8144311008378,8.8144311008378,8.29685640649342,8.29685640649342,9.45387199713728,9.45387199713728
"C11orf54",7.05580034127184,7.05580034127184,7.60045805576483,7.60045805576483,7.63923650991457,7.63923650991457,7.8937519240225,7.8937519240225
"POLR3GL",9.3445512946513,9.3445512946513,9.78667180804571,9.78667180804571,9.52429888980372,9.52429888980372,10.0571524650527,10.0571524650527
"CTDSPL2",7.56917115618995,7.56917115618995,7.16627822364471,7.16627822364471,6.64493774567869,6.64493774567869,7.46792905611634,7.46792905611634
"NTPCR",8.52294897807301,8.52294897807301,8.59641984508015,8.59641984508015,9.0338027835639,9.0338027835639,9.00399434917723,9.00399434917723
"GON7",8.75323921521574,8.75323921521574,9.234586706204,9.234586706204,9.04570195374051,9.04570195374051,9.42534986875656,9.42534986875656
"TCF19",8.77439716822392,8.77439716822392,8.27875242571183,8.27875242571183,7.09718929053365,7.09718929053365,7.42791139238051,7.42791139238051
"PRMT6",7.99613693194395,7.99613693194395,8.4498292465926,8.4498292465926,8.39868201479494,8.39868201479494,8.51234939965294,8.51234939965294
"SMIM3",10.951245360929,10.951245360929,11.3218416439877,11.3218416439877,11.5994241334991,11.5994241334991,9.47130903409153,9.47130903409153
"UACA",8.17587530062452,8.17587530062452,8.89075703627391,8.89075703627391,7.71094732842765,7.71094732842765,9.11567273264233,9.11567273264233
"TSHZ1",8.70097949940048,8.70097949940048,8.75868463387547,8.75868463387547,8.23339415959192,8.23339415959192,8.20422316643556,8.20422316643556
"NAT14",8.25008017903246,8.25008017903246,8.15424557864191,8.15424557864191,8.13020300388193,8.13020300388193,8.46721154809661,8.46721154809661
"FOXP1",8.26993594544324,8.26993594544324,8.05960765029418,8.05960765029418,7.75682447739668,7.75682447739668,8.05795043094198,8.05795043094198
"USP38",8.15088948430424,8.15088948430424,8.4410845487329,8.4410845487329,8.52445723608994,8.52445723608994,8.44899273401913,8.44899273401913
"PDXP",9.10163409758216,9.10163409758216,8.82688382592749,8.82688382592749,9.21310549107213,9.21310549107213,8.14943820352087,8.14943820352087
"WDR24",7.53147197050802,7.53147197050802,7.31854056607717,7.31854056607717,7.26949724556557,7.26949724556557,7.0653520726489,7.0653520726489
"PBDC1",8.91683381422555,8.91683381422555,9.10887431359148,9.10887431359148,8.76637737586009,8.76637737586009,9.71154223059375,9.71154223059375
"SLC25A33",9.37808159782848,9.37808159782848,9.02152084074603,9.02152084074603,9.2630422375912,9.2630422375912,9.39220761899458,9.39220761899458
"AMMECR1L",9.97019886090584,9.97019886090584,9.85104501212513,9.85104501212513,10.0227538700062,10.0227538700062,9.90773073801526,9.90773073801526
"NT5C3A",9.14789201143738,9.14789201143738,9.43386081606947,9.43386081606947,9.33418135656636,9.33418135656636,9.4715814180044,9.4715814180044
"SEC11C",8.79151868654098,8.79151868654098,8.87347934378146,8.87347934378146,8.86504758909158,8.86504758909158,9.63018786141724,9.63018786141724
"CCDC82",6.98152274640272,6.98152274640272,7.52362345923831,7.52362345923831,6.65721290904614,6.65721290904614,8.18279434135506,8.18279434135506
"ZNF655",8.51278501507371,8.51278501507371,8.49189246127541,8.49189246127541,7.88384628708644,7.88384628708644,8.82875963107568,8.82875963107568
"FERMT3",6.81064657632593,6.81064657632593,6.75174575919451,6.75174575919451,7.05205149726737,7.05205149726737,7.16702513660826,7.16702513660826
"SLC37A3",8.82066829557235,8.82066829557235,9.34895290668987,9.34895290668987,8.99107225004824,8.99107225004824,9.01309305742881,9.01309305742881
"TMEM216",9.13975891688113,9.13975891688113,9.04446259701355,9.04446259701355,8.86546102608549,8.86546102608549,9.26325515700745,9.26325515700745
"EBPL",11.1621358131828,11.1621358131828,10.6740907773941,10.6740907773941,10.5702420275823,10.5702420275823,11.1242905535153,11.1242905535153
"WDR5",8.13528009557677,8.13528009557677,7.97181667418924,7.97181667418924,7.87646297979768,7.87646297979768,7.9459852264314,7.9459852264314
"PNPLA8",9.75900889422209,9.75900889422209,10.0465912681331,10.0465912681331,9.95897365418014,9.95897365418014,10.3170004758746,10.3170004758746
"MTA3",7.07516820955603,7.07516820955603,7.15548159784773,7.15548159784773,7.04950549589982,7.04950549589982,7.21010457724654,7.21010457724654
"PRADC1",10.0972448925309,10.0972448925309,9.70365234584821,9.70365234584821,9.83843385874876,9.83843385874876,9.22267731161335,9.22267731161335
"NTN4",11.3029241871521,11.3029241871521,10.4657613285312,10.4657613285312,10.2683117613379,10.2683117613379,9.43443637452397,9.43443637452397
"CCDC3",8.41532927938704,8.41532927938704,8.10840661036755,8.10840661036755,8.18904096166539,8.18904096166539,7.80082546846854,7.80082546846854
"ALKBH7",9.22034909790787,9.22034909790787,8.52140824336212,8.52140824336212,8.7536947057815,8.7536947057815,8.89958708494447,8.89958708494447
"GPHN",7.01049927037483,7.01049927037483,6.90405281323136,6.90405281323136,6.96767997548998,6.96767997548998,6.69490057968783,6.69490057968783
"ABCB10",8.65858131341207,8.65858131341207,8.6794729301109,8.6794729301109,8.23082585692635,8.23082585692635,9.06972140277757,9.06972140277757
"FGFRL1",8.36345279692676,8.36345279692676,8.13020112400901,8.13020112400901,8.18761592813268,8.18761592813268,7.75005932997718,7.75005932997718
"RASSF5",7.24915634683851,7.24915634683851,7.63513500230254,7.63513500230254,7.80558439081467,7.80558439081467,7.34591952305468,7.34591952305468
"TRPM7",6.48608893913863,6.48608893913863,6.61299135839947,6.61299135839947,6.43853485148855,6.43853485148855,7.00094516058618,7.00094516058618
"TXNDC11",8.33434947897464,8.33434947897464,8.00367719886615,8.00367719886615,8.1086725622947,8.1086725622947,7.99427255231906,7.99427255231906
"SUGT1",9.057142429603,9.057142429603,9.40389434669015,9.40389434669015,9.14027875565465,9.14027875565465,9.83810522795395,9.83810522795395
"DDX20",8.03976292731225,8.03976292731225,8.45052114607733,8.45052114607733,8.01644385430983,8.01644385430983,8.64776417186768,8.64776417186768
"TMEM126A",11.3814233603511,11.3814233603511,11.5688823740732,11.5688823740732,11.3906485368098,11.3906485368098,12.013694342404,12.013694342404
"TMEM69",8.47241992656055,8.47241992656055,8.95993346587712,8.95993346587712,9.17537928841277,9.17537928841277,9.33391590950671,9.33391590950671
"RAB18",9.2495275244583,9.2495275244583,9.5221986604813,9.5221986604813,9.47693777287905,9.47693777287905,9.88481489199871,9.88481489199871
"ATL1",9.48120842901499,9.48120842901499,9.44532286462945,9.44532286462945,9.13098466421711,9.13098466421711,9.10441463865348,9.10441463865348
"SCOC",8.90327496381874,8.90327496381874,9.47593581985849,9.47593581985849,9.07259292700081,9.07259292700081,9.59299028105022,9.59299028105022
"RRM2B",8.56968299049642,8.56968299049642,9.33643821538618,9.33643821538618,9.59204273615468,9.59204273615468,9.22843879853091,9.22843879853091
"MS4A7",5.88333625303987,5.88333625303987,5.90058832520532,5.90058832520532,5.85510231555754,5.85510231555754,5.90776918200461,5.90776918200461
"HDAC8",7.11627728755614,7.11627728755614,7.13044817099981,7.13044817099981,6.98485755637871,6.98485755637871,7.39255529174558,7.39255529174558
"BOK",9.85840613975005,9.85840613975005,10.0039104943138,10.0039104943138,9.94713206835049,9.94713206835049,10.1652645871857,10.1652645871857
"MTNAP1",7.07137032656146,7.07137032656146,7.10182865613245,7.10182865613245,6.79885308299638,6.79885308299638,7.3422111232995,7.3422111232995
"MOB2",8.62236428153248,8.62236428153248,8.54807121077867,8.54807121077867,8.66993143234577,8.66993143234577,8.71036354858751,8.71036354858751
"ALG1",7.30299805500633,7.30299805500633,7.22827959824769,7.22827959824769,7.19584442064911,7.19584442064911,7.20102424754331,7.20102424754331
"MTIF3",8.91901921578191,8.91901921578191,9.4769713641442,9.4769713641442,9.24133098556592,9.24133098556592,9.97075231270818,9.97075231270818
"PDE7A",6.07913986569489,6.07913986569489,6.2138615442037,6.2138615442037,5.73139348942175,5.73139348942175,6.26169841610806,6.26169841610806
"SPATC1L",8.16282463728491,8.16282463728491,8.47351032229279,8.47351032229279,8.42799381395473,8.42799381395473,8.06909643504611,8.06909643504611
"ABRACL",10.2190555369811,10.2190555369811,10.094019512537,10.094019512537,10.1316375298898,10.1316375298898,10.5268350876021,10.5268350876021
"SEPTIN3",6.29522423026614,6.29522423026614,6.19944665808607,6.19944665808607,6.23205599540948,6.23205599540948,6.06301224203,6.06301224203
"PSMG3",9.72456764531215,9.72456764531215,9.2141138210805,9.2141138210805,9.23486478970563,9.23486478970563,9.34450994900269,9.34450994900269
"DHX37",7.76261333385211,7.76261333385211,7.63205286186938,7.63205286186938,7.67047226650815,7.67047226650815,7.67422310657183,7.67422310657183
"ZNF704",5.76461004316787,5.76461004316787,6.33110506533097,6.33110506533097,6.29972702627216,6.29972702627216,6.66631265033833,6.66631265033833
"DNAJC30",8.42502679782638,8.42502679782638,8.30801736061696,8.30801736061696,8.52707390792428,8.52707390792428,8.28290799178761,8.28290799178761
"NTMT1",10.5527265822189,10.5527265822189,10.0495151378463,10.0495151378463,10.2884469884829,10.2884469884829,10.235077103136,10.235077103136
"PLEKHA3",8.4581956663818,8.4581956663818,8.56485195241553,8.56485195241553,8.24107574142295,8.24107574142295,8.59605820209467,8.59605820209467
"TBC1D22B",8.40789291379806,8.40789291379806,8.1952019627847,8.1952019627847,8.55728001801032,8.55728001801032,8.01984015464452,8.01984015464452
"BRI3",9.41684661835684,9.41684661835684,9.2890353208722,9.2890353208722,9.40936488169139,9.40936488169139,9.32009105162838,9.32009105162838
"GLIS2",10.3495322628656,10.3495322628656,10.1787590221923,10.1787590221923,9.86408602237373,9.86408602237373,10.0485959828977,10.0485959828977
"LATS2",9.57125513730642,9.57125513730642,9.49686586842293,9.49686586842293,9.54018223594871,9.54018223594871,9.49292318851719,9.49292318851719
"NUF2",6.88428053892482,6.88428053892482,7.70409962353256,7.70409962353256,4.69874974267414,4.69874974267414,5.83856397557619,5.83856397557619
"ZNRF1",7.96635370543823,7.96635370543823,8.03944596638284,8.03944596638284,7.97977401592445,7.97977401592445,7.6708095201114,7.6708095201114
"FAM118B",8.042452101881,8.042452101881,8.00391345586736,8.00391345586736,7.80406530809201,7.80406530809201,8.1289963713643,8.1289963713643
"ZFYVE1",8.10208953714932,8.10208953714932,8.13569183487461,8.13569183487461,8.22800987426469,8.22800987426469,8.01487854924871,8.01487854924871
"ZNF581",9.58022816706444,9.58022816706444,9.25034021031743,9.25034021031743,9.148439272575,9.148439272575,8.89230572034233,8.89230572034233
"ARRDC1-AS1",7.53874811100387,7.53874811100387,7.57945411182238,7.57945411182238,7.66479240367894,7.66479240367894,7.78216238955717,7.78216238955717
"TSHZ3",8.84549550707567,8.84549550707567,8.66935980910362,8.66935980910362,8.88957177715253,8.88957177715253,8.37881167846126,8.37881167846126
"SERTAD1",10.7973999168387,10.7973999168387,10.5887353580068,10.5887353580068,10.9776267527501,10.9776267527501,10.1385553597033,10.1385553597033
"TMEM60",9.95102216818888,9.95102216818888,10.2598496120928,10.2598496120928,9.91276174829497,9.91276174829497,10.3900898102831,10.3900898102831
"CARD19",9.16004053295916,9.16004053295916,9.18122267585466,9.18122267585466,9.32428557393561,9.32428557393561,9.43087417958068,9.43087417958068
"DUSP23",9.08700437102345,9.08700437102345,8.80594850432149,8.80594850432149,9.10699039741574,9.10699039741574,9.21742057935331,9.21742057935331
"NPL",6.03401574286489,6.03401574286489,6.70808139180551,6.70808139180551,6.70535716018806,6.70535716018806,6.8371258930274,6.8371258930274
"ENKD1",7.70013859011087,7.70013859011087,7.1218270545913,7.1218270545913,7.15636966812484,7.15636966812484,7.33930471103235,7.33930471103235
"MIF4GD",7.9002140584952,7.9002140584952,7.83137326596441,7.83137326596441,7.44577433827966,7.44577433827966,8.02701321577844,8.02701321577844
"KBTBD7",6.34650559172982,6.34650559172982,6.75806668924513,6.75806668924513,6.54854914453181,6.54854914453181,6.7363959627306,6.7363959627306
"LYAR",8.08921852281557,8.08921852281557,8.33366629964117,8.33366629964117,8.35051160570221,8.35051160570221,8.54058662042065,8.54058662042065
"SF3B6",12.0914903872214,12.0914903872214,12.1785101535861,12.1785101535861,12.0922090357486,12.0922090357486,12.5998143664179,12.5998143664179
"RAD18",6.79681297412381,6.79681297412381,7.11365249842903,7.11365249842903,6.51005584270258,6.51005584270258,6.68773506366565,6.68773506366565
"FBXW9",7.61104790031291,7.61104790031291,7.25941397069935,7.25941397069935,7.41800363585874,7.41800363585874,7.70100660535472,7.70100660535472
"ZSCAN21",8.03743383265997,8.03743383265997,8.00029153709395,8.00029153709395,7.95270336662167,7.95270336662167,7.9645494189758,7.9645494189758
"RAVER1",8.32313975056261,8.32313975056261,7.99896869252252,7.99896869252252,8.14138994266566,8.14138994266566,7.78457039889812,7.78457039889812
"ISY1",7.84459935497279,7.84459935497279,7.68578424576665,7.68578424576665,7.55657036816292,7.55657036816292,7.87750267944902,7.87750267944902
"BLOC1S4",9.25057392736701,9.25057392736701,9.3623448546324,9.3623448546324,9.52373999895751,9.52373999895751,9.34245831655447,9.34245831655447
"YAE1",8.98841013769875,8.98841013769875,9.19998137584808,9.19998137584808,9.26525598735648,9.26525598735648,9.60917136767511,9.60917136767511
"GBP3",10.3161691402237,10.3161691402237,10.4235043808454,10.4235043808454,8.79619826702197,8.79619826702197,10.7239750190632,10.7239750190632
"PCDHA9",4.63990450943806,4.63990450943806,6.43806458122327,6.43806458122327,6.72095587023823,6.72095587023823,6.56775354008367,6.56775354008367
"TRPT1",9.48129289020462,9.48129289020462,9.26247092780834,9.26247092780834,9.48854365856182,9.48854365856182,9.0320595486481,9.0320595486481
"NKAP",7.80390935114622,7.80390935114622,8.1557564511428,8.1557564511428,7.66336473931392,7.66336473931392,8.71090399417345,8.71090399417345
"PHAF1",7.31736749442363,7.31736749442363,7.26674218686358,7.26674218686358,7.27256938923015,7.27256938923015,7.33834972849215,7.33834972849215
"NICN1",8.19259221784356,8.19259221784356,7.92728505697947,7.92728505697947,7.88763588038453,7.88763588038453,7.86223088418244,7.86223088418244
"AMZ2P1",7.62277279949922,7.62277279949922,8.2710124076416,8.2710124076416,8.29865573962986,8.29865573962986,8.6121656222125,8.6121656222125
"DTNBP1",7.55274391397859,7.55274391397859,7.4729468651081,7.4729468651081,7.18486740581721,7.18486740581721,7.6484561485834,7.6484561485834
"REG4",6.33719001659912,6.33719001659912,6.63929923926267,6.63929923926267,6.66455931216382,6.66455931216382,5.77680199745778,5.77680199745778
"COG3",7.00159057592661,7.00159057592661,6.79679453482971,6.79679453482971,6.82701489421152,6.82701489421152,7.14502777109129,7.14502777109129
"ATL3",8.43907188254455,8.43907188254455,9.06765214000367,9.06765214000367,8.80503892401117,8.80503892401117,8.97590806902181,8.97590806902181
"CXCL16",6.37152051895163,6.37152051895163,6.3403412108153,6.3403412108153,6.3562067011959,6.3562067011959,6.13425415416401,6.13425415416401
"TCHP",7.42716690495015,7.42716690495015,7.30732298727109,7.30732298727109,7.14693709624056,7.14693709624056,7.46574871455048,7.46574871455048
"COPG2",7.97153978487877,7.97153978487877,8.43814079569768,8.43814079569768,7.48927730219426,7.48927730219426,8.50720047200293,8.50720047200293
"SEZ6L2",6.89323934025015,6.89323934025015,6.78756321004254,6.78756321004254,6.95825571863391,6.95825571863391,6.77968968780277,6.77968968780277
"C1orf56",7.19094683332822,7.19094683332822,7.03979322260015,7.03979322260015,6.73000589092114,6.73000589092114,7.07999852366087,7.07999852366087
"TBC1D7",9.92714356656828,9.92714356656828,9.42086472745831,9.42086472745831,9.43340681146404,9.43340681146404,9.75927222762114,9.75927222762114
"TMEM175",8.00016773865559,8.00016773865559,7.77621913321439,7.77621913321439,7.99717981257429,7.99717981257429,7.55003379757777,7.55003379757777
"OSBPL5",8.23201119956743,8.23201119956743,8.1509679166778,8.1509679166778,8.19631946320602,8.19631946320602,8.17560339659677,8.17560339659677
"RASD1",7.23808880065693,7.23808880065693,7.10932892714329,7.10932892714329,7.31117568595161,7.31117568595161,7.09985177735332,7.09985177735332
"RGMA",6.81475049822005,6.81475049822005,6.95756900103898,6.95756900103898,7.25274136956761,7.25274136956761,6.57949221478838,6.57949221478838
"PIGM",7.29778989647045,7.29778989647045,7.49604403100607,7.49604403100607,7.50615258840658,7.50615258840658,7.27679315250395,7.27679315250395
"RAB3IP",6.00168827692586,6.00168827692586,6.132486153578,6.132486153578,5.6869334558812,5.6869334558812,6.08147771237757,6.08147771237757
"MPV17L2",8.73303639763448,8.73303639763448,8.41036068736969,8.41036068736969,8.67235151491671,8.67235151491671,8.30819945346225,8.30819945346225
"IRF2BPL",11.8247440785722,11.8247440785722,11.7069174319956,11.7069174319956,11.9592180255576,11.9592180255576,11.4970976640412,11.4970976640412
"MTRFR",7.91868426530081,7.91868426530081,8.01827025811398,8.01827025811398,7.76184927874117,7.76184927874117,8.21531255258846,8.21531255258846
"CHCHD5",8.07046638713325,8.07046638713325,7.85668028990662,7.85668028990662,7.90386690916645,7.90386690916645,7.92675711787231,7.92675711787231
"MRPL47",11.447977958589,11.447977958589,11.6052813327154,11.6052813327154,11.623884388727,11.623884388727,11.8133345957984,11.8133345957984
"TMEM120A",10.1265048292114,10.1265048292114,9.90423959429128,9.90423959429128,10.1069922128552,10.1069922128552,9.70408565860741,9.70408565860741
"C15orf48",7.22113615216608,7.22113615216608,5.78192882887585,5.78192882887585,6.364455903607,6.364455903607,6.28266303294844,6.28266303294844
"HAGHL",7.8600982017326,7.8600982017326,7.83965502377017,7.83965502377017,7.87317343053365,7.87317343053365,7.80469487691226,7.80469487691226
"GNB4",9.55604457392154,9.55604457392154,9.65556210502611,9.65556210502611,9.66011623616751,9.66011623616751,9.973742080912,9.973742080912
"EXOSC3",8.08598692636827,8.08598692636827,8.08693624211601,8.08693624211601,7.77105432754583,7.77105432754583,8.35683213256777,8.35683213256777
"COMMD2",8.21028860569626,8.21028860569626,8.16206953797242,8.16206953797242,7.95557638834317,7.95557638834317,8.9472072211435,8.9472072211435
"FBXO4",7.97920980855981,7.97920980855981,7.87805170822294,7.87805170822294,7.11109391376577,7.11109391376577,7.98813553636789,7.98813553636789
"CCDC8",7.4978285017638,7.4978285017638,7.86653938782337,7.86653938782337,6.97362251022227,6.97362251022227,8.26443601093728,8.26443601093728
"FAM135A",6.40462668509943,6.40462668509943,6.12009184020927,6.12009184020927,6.01503632361229,6.01503632361229,6.49613421077824,6.49613421077824
"SPECC1",6.43041720456512,6.43041720456512,6.05968667499844,6.05968667499844,6.27816009751006,6.27816009751006,6.22047104164181,6.22047104164181
"C1QTNF5",8.94104240607826,8.94104240607826,9.20815926915342,9.20815926915342,8.82438094341313,8.82438094341313,9.82310711992204,9.82310711992204
"TNFSF13B",7.19057822453312,7.19057822453312,6.67323261732647,6.67323261732647,5.93599624213836,5.93599624213836,6.25760580766632,6.25760580766632
"ZC3H8",6.91653395656642,6.91653395656642,7.26435721233624,7.26435721233624,7.24122656635517,7.24122656635517,8.11436894387028,8.11436894387028
"SPRTN",6.24610918112949,6.24610918112949,6.6867257409187,6.6867257409187,6.75741813310454,6.75741813310454,6.88904354295101,6.88904354295101
"CPAP",6.24288550230126,6.24288550230126,5.98915406208748,5.98915406208748,4.9750063570443,4.9750063570443,5.75341356952778,5.75341356952778
"CARD11",7.65953176358421,7.65953176358421,7.3627187380568,7.3627187380568,7.69592020875465,7.69592020875465,7.50752754471402,7.50752754471402
"TOMM6",11.349332218652,11.349332218652,11.1998374086266,11.1998374086266,11.1810170900973,11.1810170900973,11.6272142070414,11.6272142070414
"FBXO44",6.52506748132991,6.52506748132991,6.60015517190612,6.60015517190612,6.69654974811413,6.69654974811413,6.67560688707879,6.67560688707879
"KIF13A",7.63776725174561,7.63776725174561,7.7766996981972,7.7766996981972,7.60535798534526,7.60535798534526,7.68971849680193,7.68971849680193
"MIR600HG",6.2841907218138,6.2841907218138,6.35687077681193,6.35687077681193,6.70355448680082,6.70355448680082,6.24562340033209,6.24562340033209
"DLL4",6.44845106638678,6.44845106638678,6.46806738825283,6.46806738825283,6.44845106638678,6.44845106638678,6.48321746574602,6.48321746574602
"C18orf21",8.84086707944613,8.84086707944613,8.90278709331417,8.90278709331417,8.62855236004552,8.62855236004552,9.61925861772162,9.61925861772162
"CDADC1",7.49223555355738,7.49223555355738,7.89511704114188,7.89511704114188,7.64008071321617,7.64008071321617,8.31861845379277,8.31861845379277
